TrialNumber	basicShape	numObjectsInRing	speed	initialDirRing0	numTargets	whichIsTargetEachRing	ringToQuery	ran	order	speedThisTrial	orderCorrect	correctForFeedback
54	circle	8	staircase	-1	3	[0. 3. 2.]	0	1.0	53.0	0.23000000000000398	3.0	1.0
55	circle	4	[0.02, 0.1]	1	3	[1. 0. 1.]	2	1.0	54.0	0.1	3.0	1.0
56	circle	4	staircase	1	3	[3. 2. 1.]	1	1.0	55.0	0.9957031250000057	3.0	1.0
57	circle	8	staircase	1	3	[0. 3. 2.]	1	1.0	56.0	0.23000000000000398	3.0	1.0
58	circle	8	staircase	-1	2	[3. 3. 7.]	2	1.0	57.0	0.29570312500001705	3.0	1.0
59	circle	4	staircase	1	2	[3. 1. 3.]	2	1.0	58.0	0.6957031250000085	0.0	0.0
60	circle	8	staircase	1	3	[1. 6. 4.]	0	1.0	59.0	0.4300000000000068	3.0	1.0
61	circle	8	[0.02, 0.1]	1	3	[1. 7. 7.]	1	1.0	60.0	0.02	3.0	1.0
62	circle	8	staircase	1	3	[6. 7. 7.]	0	1.0	61.0	0.4300000000000068	0.0	0.0
63	circle	8	[0.02, 0.1]	1	2	[3. 5. 6.]	0	1.0	62.0	0.02	3.0	1.0
64	circle	4	staircase	-1	3	[3. 2. 1.]	2	1.0	63.0	1.095703125	0.0	0.0
65	circle	4	staircase	1	2	[3. 1. 3.]	2	1.0	64.0	0.5957031250000142	3.0	1.0
66	circle	8	staircase	-1	3	[1. 6. 4.]	1	1.0	65.0	0.3300000000000125	3.0	1.0
67	circle	8	[0.02, 0.1]	1	3	[1. 7. 7.]	1	1.0	66.0	0.1	3.0	1.0
68	circle	4	staircase	1	3	[3. 2. 1.]	1	1.0	67.0	1.0457031250000028	3.0	1.0
69	circle	8	[0.02, 0.1]	1	2	[3. 5. 6.]	0	1.0	68.0	0.02	3.0	1.0
70	circle	4	[0.02, 0.1]	-1	2	[0. 2. 3.]	0	1.0	69.0	0.1	3.0	1.0
71	circle	4	[0.02, 0.1]	1	3	[1. 0. 1.]	2	1.0	70.0	0.02	3.0	1.0
72	circle	4	staircase	-1	2	[3. 1. 3.]	1	1.0	71.0	0.5957031250000142	3.0	1.0
73	circle	4	staircase	1	2	[0. 2. 0.]	2	1.0	72.0	0.5957031250000142	0.0	0.0
74	circle	8	staircase	1	2	[0. 5. 5.]	1	1.0	73.0	0.39570312500001137	3.0	1.0
75	circle	8	staircase	-1	2	[2. 5. 4.]	2	1.0	74.0	0.39570312500001137	3.0	1.0
76	circle	4	staircase	1	3	[2. 2. 1.]	2	1.0	75.0	1.0457031250000028	0.0	0.0
77	circle	4	staircase	-1	3	[3. 2. 1.]	2	1.0	76.0	0.9957031250000057	3.0	1.0
78	circle	8	[0.02, 0.1]	-1	3	[1. 7. 7.]	1	1.0	77.0	0.02	3.0	1.0
79	circle	4	staircase	-1	3	[1. 3. 2.]	2	1.0	78.0	0.9957031250000057	3.0	1.0
80	circle	8	staircase	-1	3	[0. 3. 2.]	0	1.0	79.0	0.3300000000000125	3.0	1.0
81	circle	8	staircase	-1	2	[0. 5. 5.]	2	1.0	80.0	0.39570312500001137	0.0	0.0
82	circle	4	staircase	1	2	[1. 3. 2.]	1	1.0	81.0	0.4957031250000199	3.0	1.0
83	circle	8	staircase	-1	3	[6. 7. 7.]	2	1.0	82.0	0.3300000000000125	0.0	0.0
84	circle	8	staircase	1	3	[0. 3. 2.]	1	1.0	83.0	0.2300000000000182	3.0	1.0
85	circle	4	[0.02, 0.1]	-1	3	[1. 0. 1.]	2	1.0	84.0	0.1	3.0	1.0
86	circle	8	staircase	1	2	[2. 5. 4.]	0	1.0	85.0	0.3457031250000142	0.0	0.0
87	circle	8	staircase	1	2	[3. 3. 7.]	2	1.0	86.0	0.29570312500001705	3.0	1.0
88	circle	4	staircase	-1	2	[0. 2. 0.]	1	1.0	87.0	0.4957031250000199	3.0	1.0
89	circle	8	staircase	1	3	[1. 6. 4.]	0	1.0	88.0	0.2300000000000182	3.0	1.0
90	circle	4	[0.02, 0.1]	1	2	[0. 2. 3.]	2	1.0	89.0	0.02	3.0	1.0
91	circle	4	staircase	-1	3	[2. 2. 1.]	0	1.0	90.0	0.9957031250000057	0.0	0.0
92	circle	4	staircase	-1	2	[1. 3. 2.]	2	1.0	91.0	0.4957031250000199	3.0	1.0
93	circle	8	staircase	1	3	[6. 7. 7.]	0	1.0	92.0	0.2300000000000182	3.0	1.0
94	circle	8	[0.02, 0.1]	-1	2	[3. 5. 6.]	0	1.0	93.0	0.02	3.0	1.0
95	circle	8	staircase	-1	2	[3. 3. 7.]	2	1.0	94.0	0.29570312500001705	3.0	1.0
96	circle	4	staircase	1	3	[1. 3. 2.]	0	1.0	95.0	0.9457031250000085	0.0	0.0
97	circle	8	staircase	1	2	[3. 3. 7.]	2	1.0	96.0	0.29570312500001705	3.0	1.0
98	circle	4	staircase	-1	2	[1. 3. 2.]	2	1.0	97.0	0.5957031250000142	3.0	1.0
99	circle	8	[0.02, 0.1]	-1	2	[3. 5. 6.]	0	1.0	98.0	0.1	3.0	1.0
100	circle	8	staircase	-1	2	[3. 3. 7.]	2	1.0	99.0	0.3457031250000142	3.0	1.0
101	circle	4	staircase	-1	2	[3. 1. 3.]	1	1.0	100.0	0.5957031250000142	3.0	1.0
102	circle	8	[0.02, 0.1]	-1	3	[1. 7. 7.]	1	1.0	101.0	0.1	3.0	1.0
103	circle	4	staircase	-1	3	[1. 3. 2.]	2	1.0	102.0	0.8957031250000114	0.0	0.0
104	circle	4	staircase	1	3	[2. 2. 1.]	2	1.0	103.0	0.8457031250000142	3.0	1.0
105	circle	4	staircase	-1	3	[2. 2. 1.]	0	1.0	104.0	0.8457031250000142	3.0	1.0
106	circle	8	staircase	-1	3	[1. 6. 4.]	1	1.0	105.0	0.3300000000000125	0.0	0.0
107	circle	4	staircase	1	2	[0. 2. 0.]	2	1.0	106.0	0.5957031250000142	3.0	1.0
108	circle	4	staircase	-1	2	[0. 2. 0.]	1	1.0	107.0	0.6957031250000085	3.0	1.0
109	circle	8	staircase	1	2	[2. 5. 4.]	0	1.0	108.0	0.3457031250000142	3.0	1.0
110	circle	4	[0.02, 0.1]	1	2	[0. 2. 3.]	2	1.0	109.0	0.02	3.0	1.0
111	circle	8	[0.02, 0.1]	1	2	[3. 5. 6.]	0	1.0	110.0	0.02	3.0	1.0
112	circle	4	staircase	-1	3	[3. 2. 1.]	2	1.0	111.0	0.8457031250000142	0.0	0.0
113	circle	4	[0.02, 0.1]	1	3	[1. 0. 1.]	2	1.0	112.0	0.02	3.0	1.0
114	circle	8	staircase	1	3	[0. 3. 2.]	1	1.0	113.0	0.28000000000001535	0.0	0.0
115	circle	8	staircase	-1	3	[6. 7. 7.]	2	1.0	114.0	0.2300000000000182	3.0	1.0
116	circle	4	[0.02, 0.1]	-1	3	[1. 0. 1.]	2	1.0	115.0	0.1	3.0	1.0
117	circle	8	staircase	1	3	[6. 7. 7.]	0	1.0	116.0	0.2300000000000182	3.0	1.0
118	circle	8	staircase	1	3	[1. 6. 4.]	0	1.0	117.0	0.2300000000000182	3.0	1.0
119	circle	8	staircase	-1	3	[0. 3. 2.]	0	1.0	118.0	0.28000000000001535	3.0	1.0
120	circle	4	[0.02, 0.1]	-1	2	[0. 2. 3.]	0	1.0	119.0	0.02	3.0	1.0
121	circle	4	staircase	1	2	[1. 3. 2.]	1	1.0	120.0	0.6957031250000085	3.0	1.0
122	circle	4	staircase	1	3	[3. 2. 1.]	1	1.0	121.0	0.795703125000017	3.0	1.0
123	circle	8	staircase	-1	2	[0. 5. 5.]	2	1.0	122.0	0.3457031250000142	0.0	0.0
124	circle	8	staircase	-1	2	[2. 5. 4.]	2	1.0	123.0	0.29570312500001705	3.0	1.0
125	circle	8	[0.02, 0.1]	1	3	[1. 7. 7.]	1	1.0	124.0	0.02	3.0	1.0
126	circle	4	staircase	1	2	[3. 1. 3.]	2	1.0	125.0	0.6957031250000085	3.0	1.0
127	circle	8	staircase	1	2	[0. 5. 5.]	1	1.0	126.0	0.29570312500001705	3.0	1.0
128	circle	4	staircase	1	3	[1. 3. 2.]	0	1.0	127.0	0.795703125000017	0.0	0.0
