TrialNumber	basicShape	numObjectsInRing	speed	initialDirRing0	numTargets	whichIsTargetEachRing	ringToQuery	ran	order	speedThisTrial	orderCorrect	correctForFeedback
22	circle	4	staircase	1	2	[2. 3. 1.]	2	1.0	21.0	1.6435546874999858	3.0	1.0
23	circle	4	staircase	1	3	[1. 2. 0.]	0	1.0	22.0	1.3435546874999886	0.0	0.0
24	circle	8	[0.02, 0.1]	1	3	[0. 2. 6.]	0	1.0	23.0	0.1	3.0	1.0
25	circle	4	staircase	1	2	[1. 0. 1.]	2	1.0	24.0	1.7999999999999972	0.0	0.0
26	circle	4	[0.02, 0.1]	-1	3	[0. 2. 1.]	1	1.0	25.0	0.02	3.0	1.0
27	circle	4	staircase	-1	3	[0. 0. 0.]	0	1.0	26.0	1.0435546874999915	3.0	1.0
28	circle	4	staircase	1	2	[2. 3. 1.]	0	1.0	27.0	1.5	0.0	0.0
29	circle	8	[0.02, 0.1]	-1	2	[3. 3. 3.]	2	1.0	28.0	0.02	3.0	1.0
30	circle	8	[0.02, 0.1]	1	2	[3. 3. 3.]	2	1.0	29.0	0.1	3.0	1.0
31	circle	8	staircase	-1	3	[2. 7. 3.]	0	1.0	30.0	0.44355468749999716	0.0	0.0
32	circle	8	staircase	1	3	[2. 7. 4.]	0	1.0	31.0	0.1435546875	3.0	1.0
33	circle	8	staircase	-1	2	[6. 2. 3.]	0	1.0	32.0	0.7435546874999943	0.0	0.0
34	circle	4	staircase	1	3	[3. 0. 0.]	0	1.0	33.0	1.0435546874999915	0.0	0.0
35	circle	4	staircase	-1	2	[3. 0. 3.]	0	1.0	34.0	1.2000000000000028	3.0	1.0
36	circle	4	staircase	1	3	[3. 3. 2.]	0	1.0	35.0	0.7435546874999943	3.0	1.0
37	circle	8	staircase	-1	2	[5. 6. 2.]	2	1.0	36.0	0.5435546874999915	3.0	1.0
38	circle	4	staircase	-1	3	[3. 0. 0.]	1	1.0	37.0	0.7435546874999943	0.0	0.0
39	circle	8	staircase	1	2	[5. 6. 2.]	1	1.0	38.0	0.5435546874999915	3.0	1.0
40	circle	8	staircase	1	3	[7. 6. 6.]	2	1.0	39.0	0.1435546875	3.0	1.0
41	circle	8	staircase	-1	2	[5. 1. 6.]	0	1.0	40.0	0.5435546874999915	0.0	0.0
42	circle	8	staircase	-1	2	[5. 6. 2.]	2	1.0	41.0	0.34355468749998863	3.0	1.0
43	circle	4	staircase	1	3	[3. 0. 0.]	0	1.0	42.0	0.44355468749999716	3.0	1.0
44	circle	8	staircase	1	2	[6. 2. 3.]	1	1.0	43.0	0.34355468749998863	3.0	1.0
45	circle	8	staircase	-1	3	[7. 6. 6.]	0	1.0	44.0	0.1435546875	3.0	1.0
46	circle	4	staircase	1	3	[0. 0. 0.]	2	1.0	45.0	0.44355468749999716	3.0	1.0
47	circle	8	staircase	-1	3	[0. 4. 2.]	1	1.0	46.0	0.34355468750000284	3.0	1.0
48	circle	4	[0.02, 0.1]	-1	3	[0. 2. 1.]	1	1.0	47.0	0.1	3.0	1.0
49	circle	4	staircase	-1	2	[2. 3. 1.]	1	1.0	48.0	1.2000000000000028	3.0	1.0
50	circle	4	staircase	-1	3	[1. 2. 0.]	2	1.0	49.0	0.44355468749999716	3.0	1.0
51	circle	4	staircase	-1	3	[3. 0. 0.]	1	1.0	50.0	0.6435546875	0.0	0.0
52	circle	8	staircase	-1	3	[2. 7. 3.]	0	1.0	51.0	0.34355468750000284	3.0	1.0
53	circle	8	[0.02, 0.1]	1	2	[3. 3. 3.]	2	1.0	52.0	0.1	3.0	1.0
54	circle	4	[0.02, 0.1]	1	2	[3. 1. 2.]	0	1.0	53.0	0.02	3.0	1.0
55	circle	4	staircase	1	2	[2. 3. 1.]	2	1.0	54.0	1.2000000000000028	3.0	1.0
56	circle	4	[0.02, 0.1]	1	3	[0. 2. 1.]	1	1.0	55.0	0.1	3.0	1.0
57	circle	8	staircase	1	2	[4. 5. 5.]	2	1.0	56.0	0.34355468749998863	3.0	1.0
58	circle	8	staircase	1	3	[7. 6. 6.]	2	1.0	57.0	0.34355468750000284	3.0	1.0
59	circle	8	staircase	1	3	[0. 4. 2.]	1	1.0	58.0	0.5435546875000057	0.0	0.0
60	circle	8	staircase	1	3	[2. 7. 3.]	0	1.0	59.0	0.44355468750001137	3.0	1.0
61	circle	4	staircase	-1	2	[3. 0. 3.]	0	1.0	60.0	1.4000000000000057	0.0	0.0
62	circle	4	staircase	-1	2	[2. 3. 1.]	0	1.0	61.0	1.3000000000000114	3.0	1.0
63	circle	8	staircase	-1	2	[4. 5. 5.]	1	1.0	62.0	0.44355468749998295	0.0	0.0
64	circle	4	staircase	1	2	[2. 3. 1.]	0	1.0	63.0	1.3000000000000114	0.0	0.0
65	circle	4	staircase	1	2	[1. 0. 1.]	2	1.0	64.0	1.200000000000017	0.0	0.0
66	circle	4	staircase	1	3	[1. 2. 0.]	0	1.0	65.0	0.5435546875000057	3.0	1.0
67	circle	8	[0.02, 0.1]	-1	3	[0. 2. 6.]	1	1.0	66.0	0.1	3.0	1.0
68	circle	4	staircase	-1	3	[3. 3. 2.]	1	1.0	67.0	0.5435546875000057	3.0	1.0
69	circle	4	staircase	1	2	[3. 0. 3.]	2	1.0	68.0	1.1000000000000227	0.0	0.0
70	circle	8	staircase	1	2	[5. 6. 2.]	1	1.0	69.0	0.34355468749998863	0.0	0.0
71	circle	8	staircase	1	2	[5. 1. 6.]	1	1.0	70.0	0.24355468749999432	3.0	1.0
72	circle	8	[0.02, 0.1]	1	3	[0. 2. 6.]	0	1.0	71.0	0.1	3.0	1.0
73	circle	4	staircase	1	3	[3. 3. 2.]	0	1.0	72.0	0.5435546875000057	3.0	1.0
74	circle	8	staircase	1	3	[2. 7. 4.]	0	1.0	73.0	0.44355468750001137	0.0	0.0
75	circle	4	staircase	-1	2	[1. 0. 1.]	1	1.0	74.0	1.0000000000000284	0.0	0.0
76	circle	8	staircase	-1	2	[6. 2. 3.]	0	1.0	75.0	0.24355468749999432	3.0	1.0
77	circle	4	[0.02, 0.1]	-1	2	[3. 1. 2.]	2	1.0	76.0	0.1	3.0	1.0
78	circle	8	[0.02, 0.1]	-1	2	[3. 3. 3.]	2	1.0	77.0	0.02	3.0	1.0
79	circle	8	staircase	-1	3	[2. 7. 4.]	1	1.0	78.0	0.34355468750001705	3.0	1.0
80	circle	4	staircase	-1	3	[0. 0. 0.]	0	1.0	79.0	0.6435546875	3.0	1.0
81	circle	4	[0.02, 0.1]	1	2	[3. 1. 2.]	0	1.0	80.0	0.02	3.0	1.0
82	circle	8	staircase	1	3	[2. 7. 3.]	0	1.0	81.0	0.34355468750001705	3.0	1.0
83	circle	8	staircase	-1	2	[5. 6. 2.]	2	1.0	82.0	0.24355468749999432	3.0	1.0
84	circle	4	staircase	1	2	[2. 3. 1.]	2	1.0	83.0	0.9000000000000341	0.0	0.0
85	circle	8	[0.02, 0.1]	1	2	[3. 3. 3.]	2	1.0	84.0	0.02	3.0	1.0
86	circle	4	staircase	-1	3	[1. 2. 0.]	2	1.0	85.0	0.6435546875	3.0	1.0
87	circle	4	staircase	1	3	[3. 3. 2.]	0	1.0	86.0	0.6435546875	0.0	0.0
88	circle	8	staircase	1	3	[2. 7. 4.]	0	1.0	87.0	0.34355468750001705	3.0	1.0
89	circle	8	staircase	-1	3	[2. 7. 3.]	0	1.0	88.0	0.44355468750001137	3.0	1.0
90	circle	8	staircase	-1	3	[2. 7. 4.]	1	1.0	89.0	0.44355468750001137	3.0	1.0
91	circle	4	staircase	1	3	[3. 0. 0.]	0	1.0	90.0	0.5935546875000028	0.0	0.0
92	circle	8	staircase	1	2	[4. 5. 5.]	2	1.0	91.0	0.2935546874999915	3.0	1.0
93	circle	8	staircase	1	2	[6. 2. 3.]	1	1.0	92.0	0.2935546874999915	3.0	1.0
94	circle	4	staircase	-1	2	[2. 3. 1.]	0	1.0	93.0	0.8000000000000398	0.0	0.0
95	circle	8	staircase	1	2	[5. 1. 6.]	1	1.0	94.0	0.2935546874999915	3.0	1.0
96	circle	8	[0.02, 0.1]	-1	3	[0. 2. 6.]	1	1.0	95.0	0.02	3.0	1.0
97	circle	4	staircase	1	3	[1. 2. 0.]	0	1.0	96.0	0.5435546875000057	3.0	1.0
98	circle	8	staircase	1	3	[0. 4. 2.]	1	1.0	97.0	0.44355468750001137	3.0	1.0
99	circle	4	[0.02, 0.1]	1	3	[0. 2. 1.]	1	1.0	98.0	0.02	3.0	1.0
100	circle	4	staircase	1	3	[0. 0. 0.]	2	1.0	99.0	0.5435546875000057	3.0	1.0
101	circle	8	staircase	1	2	[5. 6. 2.]	1	1.0	100.0	0.34355468749998863	3.0	1.0
102	circle	4	staircase	1	2	[2. 3. 1.]	0	1.0	101.0	0.7000000000000455	3.0	1.0
103	circle	4	staircase	-1	2	[2. 3. 1.]	1	1.0	102.0	0.7000000000000455	3.0	1.0
104	circle	4	[0.02, 0.1]	-1	2	[3. 1. 2.]	2	1.0	103.0	0.1	3.0	1.0
105	circle	8	staircase	-1	2	[4. 5. 5.]	1	1.0	104.0	0.34355468749998863	3.0	1.0
106	circle	4	staircase	-1	3	[0. 0. 0.]	0	1.0	105.0	0.5435546875000057	3.0	1.0
107	circle	8	staircase	-1	3	[7. 6. 6.]	0	1.0	106.0	0.5435546875000057	3.0	1.0
108	circle	4	[0.02, 0.1]	-1	3	[0. 2. 1.]	1	1.0	107.0	0.1	3.0	1.0
109	circle	4	staircase	1	2	[3. 0. 3.]	2	1.0	108.0	0.7000000000000455	0.0	0.0
110	circle	4	staircase	1	2	[1. 0. 1.]	2	1.0	109.0	0.6000000000000512	3.0	1.0
111	circle	8	[0.02, 0.1]	-1	2	[3. 3. 3.]	2	1.0	110.0	0.1	3.0	1.0
112	circle	8	[0.02, 0.1]	1	3	[0. 2. 6.]	0	1.0	111.0	0.02	3.0	1.0
113	circle	8	staircase	1	3	[7. 6. 6.]	2	1.0	112.0	0.5435546875000057	0.0	0.0
114	circle	4	staircase	-1	3	[3. 3. 2.]	1	1.0	113.0	0.5935546875000028	3.0	1.0
115	circle	8	staircase	-1	2	[6. 2. 3.]	0	1.0	114.0	0.34355468749998863	0.0	0.0
116	circle	8	staircase	-1	2	[5. 1. 6.]	0	1.0	115.0	0.2935546874999915	0.0	0.0
117	circle	4	staircase	-1	3	[3. 0. 0.]	1	1.0	116.0	0.5935546875000028	3.0	1.0
118	circle	4	staircase	-1	2	[3. 0. 3.]	0	1.0	117.0	0.6000000000000512	3.0	1.0
119	circle	8	staircase	-1	3	[0. 4. 2.]	1	1.0	118.0	0.4935546875000085	0.0	0.0
120	circle	4	staircase	-1	2	[1. 0. 1.]	1	1.0	119.0	0.6000000000000512	3.0	1.0
